"Nombre Operador","Cédula","Código Ruta","Descripción Ruta","Código Ramal","Descripción Ramal","Mes","Año","pasajeroEquivalente","pasajerosTotal","Pasajeros Adulto Mayor","Pasajeros Regulares","Carreras","Ingresos"
"SERVICENTRO TERRABA, S.A.","3-101-177359","647","GOLFITO-RÍO CLARO – FINCAS – CIUDAD NEILLY Y VICEVERSA","R1605","GOLFITO-CIUDAD NEILY POR FINCAS","9","2020","","","128","2534","52","1734475"
"SERVICENTRO TERRABA, S.A.","3-101-177359","647","GOLFITO-RÍO CLARO – FINCAS – CIUDAD NEILLY Y VICEVERSA","R1605","GOLFITO-CIUDAD NEILY POR FINCAS","10","2020","","","167","2754","54","1885325"
"SERVICENTRO TERRABA, S.A.","3-101-177359","647","GOLFITO-RÍO CLARO – FINCAS – CIUDAD NEILLY Y VICEVERSA","R1605","GOLFITO-CIUDAD NEILY POR FINCAS","11","2020","","","162","2929","55","2006035"
"SERVICENTRO TERRABA, S.A.","3-101-177359","647","GOLFITO-RÍO CLARO – FINCAS – CIUDAD NEILLY Y VICEVERSA","R1605","GOLFITO-CIUDAD NEILY POR FINCAS","12","2020","","","238","3721","86","2548770"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1792","CARIARI-LA FORTUNA","1","2020","","","173","556","26","1220815"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1792","CARIARI-LA FORTUNA","2","2020","","","175","505","25","1139570"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1792","CARIARI-LA FORTUNA","3","2020","","","122","303","20","684920"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1792","CARIARI-LA FORTUNA","4","2020","","","81","181","11","408355"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1792","CARIARI-LA FORTUNA","5","2020","","","132","256","12","574660"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1792","CARIARI-LA FORTUNA","6","2020","","","35","71","6","163330"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1792","CARIARI-LA FORTUNA","7","2020","","","","","",""
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1792","CARIARI-LA FORTUNA","8","2020","","","","","",""
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1792","CARIARI-LA FORTUNA","9","2020","","","24","82","8","185965"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1792","CARIARI-LA FORTUNA","10","2020","","","20","146","9","324245"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1792","CARIARI-LA FORTUNA","11","2020","","","25","149","8","334245"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1806","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR SAN GERARDO Y VICEVERSA","1","2020","","","1183","7533","317","10358485"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1806","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR SAN GERARDO Y VICEVERSA","2","2020","","","1220","7834","295","10771005"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1806","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR SAN GERARDO Y VICEVERSA","3","2020","","","860","5388","218","7408785"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1806","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR SAN GERARDO Y VICEVERSA","4","2020","","","420","2471","105","3396965"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1806","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR SAN GERARDO Y VICEVERSA","5","2020","","","675","4030","150","5540580"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1806","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR SAN GERARDO Y VICEVERSA","6","2020","","","610","3674","146","5051415"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1806","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR SAN GERARDO Y VICEVERSA","7","2020","","","484","2964","151","4076300"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1806","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR SAN GERARDO Y VICEVERSA","8","2020","","","588","3605","150","4956635"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1806","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR SAN GERARDO Y VICEVERSA","9","2020","","","594","3611","146","4965545"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1806","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR SAN GERARDO Y VICEVERSA","10","2020","","","620","3767","151","5179230"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1806","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR SAN GERARDO Y VICEVERSA","11","2020","","","632","3845","145","5286410"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1807","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR IZTARÚ Y VICEVERSA","1","2020","","","820","5110","120","7026825"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1807","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR IZTARÚ Y VICEVERSA","2","2020","","","840","5304","112","7292790"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1807","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR IZTARÚ Y VICEVERSA","3","2020","","","592","3645","119","5012100"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1807","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR IZTARÚ Y VICEVERSA","4","2020","","","300","1674","97","2301860"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1807","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR IZTARÚ Y VICEVERSA","5","2020","","","455","2727","119","3749040"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1807","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR IZTARÚ Y VICEVERSA","6","2020","","","411","2489","116","3422765"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1807","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR IZTARÚ Y VICEVERSA","7","2020","","","332","2014","120","2769185"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1807","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR IZTARÚ Y VICEVERSA","8","2020","","","410","2439","119","3353560"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1807","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR IZTARÚ Y VICEVERSA","9","2020","","","416","2481","116","3411315"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1807","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR IZTARÚ Y VICEVERSA","10","2020","","","435","2554","120","3511855"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1807","GUÁPILES-LA TERESA-TICABÁN-FINCA 1 POR IZTARÚ Y VICEVERSA","11","2020","","","446","2613","115","3592325"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1808","GUÁPILES-LAS BRISAS-TARIRE Y VICEVERSA","1","2020","","","458","3974","116","3537050"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1808","GUÁPILES-LAS BRISAS-TARIRE Y VICEVERSA","2","2020","","","463","4147","108","3690395"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1808","GUÁPILES-LAS BRISAS-TARIRE Y VICEVERSA","3","2020","","","325","2842","114","2529255"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1808","GUÁPILES-LAS BRISAS-TARIRE Y VICEVERSA","4","2020","","","150","1303","94","1160075"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1808","GUÁPILES-LAS BRISAS-TARIRE Y VICEVERSA","5","2020","","","240","2136","114","1900765"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1808","GUÁPILES-LAS BRISAS-TARIRE Y VICEVERSA","6","2020","","","216","1936","112","1723100"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1808","GUÁPILES-LAS BRISAS-TARIRE Y VICEVERSA","7","2020","","","178","1575","116","1401460"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1808","GUÁPILES-LAS BRISAS-TARIRE Y VICEVERSA","8","2020","","","221","1902","114","1692280"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1808","GUÁPILES-LAS BRISAS-TARIRE Y VICEVERSA","9","2020","","","223","1916","112","1705350"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1808","GUÁPILES-LAS BRISAS-TARIRE Y VICEVERSA","10","2020","","","230","1985","116","1766325"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1808","GUÁPILES-LAS BRISAS-TARIRE Y VICEVERSA","11","2020","","","236","2040","110","1815460"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1810","GUÁPILES SAN RAFAEL (LAS COLONIAS) RUTA ANILLO","1","2020","","","692","16345","651","5393935"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1810","GUÁPILES SAN RAFAEL (LAS COLONIAS) RUTA ANILLO","2","2020","","","715","16985","609","5605130"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1810","GUÁPILES SAN RAFAEL (LAS COLONIAS) RUTA ANILLO","3","2020","","","507","11660","486","3847785"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1810","GUÁPILES SAN RAFAEL (LAS COLONIAS) RUTA ANILLO","4","2020","","","275","5357","250","1767865"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1810","GUÁPILES SAN RAFAEL (LAS COLONIAS) RUTA ANILLO","5","2020","","","450","8718","310","2877030"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1810","GUÁPILES SAN RAFAEL (LAS COLONIAS) RUTA ANILLO","6","2020","","","432","7955","300","2625140"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1810","GUÁPILES SAN RAFAEL (LAS COLONIAS) RUTA ANILLO","7","2020","","","354","6456","310","2130465"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1810","GUÁPILES SAN RAFAEL (LAS COLONIAS) RUTA ANILLO","8","2020","","","427","7797","310","2572885"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1810","GUÁPILES SAN RAFAEL (LAS COLONIAS) RUTA ANILLO","9","2020","","","432","7917","300","2612775"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1810","GUÁPILES SAN RAFAEL (LAS COLONIAS) RUTA ANILLO","10","2020","","","450","8177","310","2698410"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1810","GUÁPILES SAN RAFAEL (LAS COLONIAS) RUTA ANILLO","11","2020","","","463","8330","300","2749035"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1811","GUAPILES-LAS CASCADAS","1","2020","","","463","11636","403","3781800"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1811","GUAPILES-LAS CASCADAS","2","2020","","","481","12066","377","3921475"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1811","GUAPILES-LAS CASCADAS","3","2020","","","337","8319","403","2703515"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1811","GUAPILES-LAS CASCADAS","4","2020","","","156","3842","325","1248630"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1811","GUAPILES-LAS CASCADAS","5","2020","","","251","6215","403","2019830"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1811","GUAPILES-LAS CASCADAS","6","2020","","","226","5693","390","1850190"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1811","GUAPILES-LAS CASCADAS","7","2020","","","182","4612","403","1498910"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1811","GUAPILES-LAS CASCADAS","8","2020","","","222","5567","403","1809380"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1811","GUAPILES-LAS CASCADAS","9","2020","","","226","5664","390","1840685"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1811","GUAPILES-LAS CASCADAS","10","2020","","","235","5831","403","1895160"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1811","GUAPILES-LAS CASCADAS","11","2020","","","242","5951","390","1933895"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1820","GUAPILES-SAN ANTONIO (EL HUMO)-SANTA CLARA Y VICEVERSA","1","2020","","","447","5090","186","3791730"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1820","GUAPILES-SAN ANTONIO (EL HUMO)-SANTA CLARA Y VICEVERSA","2","2020","","","458","5293","174","3943610"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1820","GUAPILES-SAN ANTONIO (EL HUMO)-SANTA CLARA Y VICEVERSA","3","2020","","","320","3640","171","2711630"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1820","GUAPILES-SAN ANTONIO (EL HUMO)-SANTA CLARA Y VICEVERSA","4","2020","","","173","1672","125","1245845"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1820","GUAPILES-SAN ANTONIO (EL HUMO)-SANTA CLARA Y VICEVERSA","5","2020","","","275","2734","155","2036575"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1820","GUAPILES-SAN ANTONIO (EL HUMO)-SANTA CLARA Y VICEVERSA","6","2020","","","251","2482","150","1849010"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1820","GUAPILES-SAN ANTONIO (EL HUMO)-SANTA CLARA Y VICEVERSA","7","2020","","","202","2008","155","1496125"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1820","GUAPILES-SAN ANTONIO (EL HUMO)-SANTA CLARA Y VICEVERSA","8","2020","","","243","2437","155","1815295"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1820","GUAPILES-SAN ANTONIO (EL HUMO)-SANTA CLARA Y VICEVERSA","9","2020","","","245","2469","150","1839155"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1820","GUAPILES-SAN ANTONIO (EL HUMO)-SANTA CLARA Y VICEVERSA","10","2020","","","255","2539","186","1891315"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1820","GUAPILES-SAN ANTONIO (EL HUMO)-SANTA CLARA Y VICEVERSA","11","2020","","","259","2611","150","1945475"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1821","GUAPILES-SAN ANTONIO (EL HUMO) Y VICEVERSA","1","2020","","","983","11900","465","7735325"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1821","GUAPILES-SAN ANTONIO (EL HUMO) Y VICEVERSA","2","2020","","","1011","12371","435","8041175"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1821","GUAPILES-SAN ANTONIO (EL HUMO) Y VICEVERSA","3","2020","","","708","8504","375","5527610"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1821","GUAPILES-SAN ANTONIO (EL HUMO) Y VICEVERSA","4","2020","","","359","3908","225","2539960"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1821","GUAPILES-SAN ANTONIO (EL HUMO) Y VICEVERSA","5","2020","","","576","6376","310","4144515"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1821","GUAPILES-SAN ANTONIO (EL HUMO) Y VICEVERSA","6","2020","","","517","5797","300","3767795"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1821","GUAPILES-SAN ANTONIO (EL HUMO) Y VICEVERSA","7","2020","","","417","4647","310","3020845"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1821","GUAPILES-SAN ANTONIO (EL HUMO) Y VICEVERSA","8","2020","","","507","5694","310","3700920"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1821","GUAPILES-SAN ANTONIO (EL HUMO) Y VICEVERSA","9","2020","","","515","5689","300","3698160"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1821","GUAPILES-SAN ANTONIO (EL HUMO) Y VICEVERSA","10","2020","","","538","5949","310","3866690"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1821","GUAPILES-SAN ANTONIO (EL HUMO) Y VICEVERSA","11","2020","","","541","6074","300","3947925"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1822","GUÁPILES-LA SONIA Y VICEVERSA ","1","2020","","","523","11598","403","4929200"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1822","GUÁPILES-LA SONIA Y VICEVERSA ","2","2020","","","535","12110","377","5146855"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1822","GUÁPILES-LA SONIA Y VICEVERSA ","3","2020","","","377","8294","328","3525065"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1822","GUÁPILES-LA SONIA Y VICEVERSA ","4","2020","","","182","3811","200","1619575"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1822","GUÁPILES-LA SONIA Y VICEVERSA ","5","2020","","","292","6223","248","2644995"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1822","GUÁPILES-LA SONIA Y VICEVERSA ","6","2020","","","265","5655","240","2403590"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1822","GUÁPILES-LA SONIA Y VICEVERSA ","7","2020","","","211","4577","248","1945140"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1822","GUÁPILES-LA SONIA Y VICEVERSA ","8","2020","","","255","5549","248","2358340"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1822","GUÁPILES-LA SONIA Y VICEVERSA ","9","2020","","","255","5654","240","2402835"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1822","GUÁPILES-LA SONIA Y VICEVERSA ","10","2020","","","270","5797","248","2463975"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1822","GUÁPILES-LA SONIA Y VICEVERSA ","11","2020","","","265","5930","240","2520420"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1823","GUAPILES-LA RITA","1","2020","","","1525","24893","577","10579515"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1823","GUAPILES-LA RITA","2","2020","","","1568","26036","539","11065265"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1823","GUAPILES-LA RITA","3","2020","","","1066","17866","415","7592900"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1823","GUAPILES-LA RITA","4","2020","","","578","7626","200","3240850"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1823","GUAPILES-LA RITA","5","2020","","","925","13285","279","5646075"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1823","GUAPILES-LA RITA","6","2020","","","834","12105","270","5144675"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1823","GUAPILES-LA RITA","7","2020","","","665","9796","279","4163465"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1823","GUAPILES-LA RITA","8","2020","","","805","11927","279","5068855"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1823","GUAPILES-LA RITA","9","2020","","","814","11707","270","4975300"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1823","GUAPILES-LA RITA","10","2020","","","845","12477","279","5302565"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1823","GUAPILES-LA RITA","11","2020","","","862","12741","270","5415010"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1825","GUAPILES-LA TRINIDAD-LA LETICIA Y VICEVERSA","1","2020","","","333","4295","93","2340600"
"SERVICIOS DE TRANSPORTES HEBA DE GUAPILES, S.A.","3-101-371172","728","GUAPILES-ROXANA Y RAMALES","R1825","GUAPILES-LA TRINIDAD-LA LETICIA Y VICEVERSA","2","2020","","","341","4463","87","2432175"
