"Nombre Operador","Cédula","Código Ruta","Descripción Ruta","Código Ramal","Descripción Ramal","Mes","Año","pasajeroEquivalente","pasajerosTotal","Pasajeros Adulto Mayor","Pasajeros Regulares","Carreras","Ingresos"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0091","","11","2018","","","18535","175403","2983.5","46481795"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0091","","12","2018","","","17984","164683","2871.5","43640995"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0092","","10","2018","","","3072","24876","629","6592140"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0092","","11","2018","","","3277","25298","615","6703970"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0092","","12","2018","","","2762","20761","509","5501665"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0093","","10","2018","","","8504","85590","1745","22681350"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0093","","11","2018","","","8611","81401","1685","21571265"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0093","","12","2018","","","8674","76060","1628","20155900"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0094","","10","2018","","","2140","27798","641","7227480"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0094","","11","2018","","","1967","26723","615","6947980"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0094","","12","2018","","","1943","22182","559","5767320"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0095","","10","2018","","","8858","111661","2043","38690600"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0095","","11","2018","","","8757","112448","1980","39113830"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0095","","12","2018","","","8994","107573","1963.5","37577530"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0097","","10","2018","","","1222","31721","761","11438095"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0097","","11","2018","","","1284","31504","746","11364560"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0097","","12","2018","","","1376","29844","732","10787010"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0098","","10","2018","","","1076","14686","444","5360390"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0098","","11","2018","","","1076","14949","430","5456385"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0098","","12","2018","","","1120","13973","432","5100145"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0099","","10","2018","","","6419","87557","1916.5","30207165"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0099","","11","2018","","","6632","87580","1768.5","30215100"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0099","","12","2018","","","6814","84861","1734","29277045"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0100","","10","2018","","","2111","24280","541","8376600"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0100","","11","2018","","","1925","22436","509","7740420"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0100","","12","2018","","","2314","22673","525","7822185"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0101","","10","2018","","","3703","35394","729.5","12210930"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0101","","11","2018","","","3432","33783","696","11655135"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0101","","12","2018","","","3349","29494","666","10175430"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0102","","10","2018","","","514","3281","80","1131945"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0102","","11","2018","","","514","3330","75.5","1148850"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0102","","12","2018","","","347","2028","51.5","699660"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0103","","10","2018","","","4042","64424","1090.5","21454400"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0103","","11","2018","","","4154","63352","1053.5","21190600"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0103","","12","2018","","","4102","59857","1042.5","20337595"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0105","","10","2018","","","1021","12190","363","2377050"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0105","","11","2018","","","890","11708","350","2283060"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0105","","12","2018","","","930","10483","359","2044185"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0106","","10","2018","","","695","9106","357.5","1775670"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0106","","11","2018","","","788","8300","338.5","1618500"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0106","","12","2018","","","706","7547","316","1471665"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0107","","10","2018","","","1098","10130","507.5","1975350"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0107","","11","2018","","","966","10361","492","2020395"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0107","","12","2018","","","896","8739","458","1704105"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0108","","10","2018","","","993","10245","504","1997775"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0108","","11","2018","","","1073","9697","487","1890915"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","20","SAN JOSE-TIBAS-SANTO DOMINGO Y RAMALES","R0108","","12","2018","","","971","9300","517","1813500"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","I","HATILLO- SAN PEDRO- UCR Y VICEVERSA","R0003","URUCA - GUADALUPE ","10","2018","","","3108","31193","431","11697375"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","I","HATILLO- SAN PEDRO- UCR Y VICEVERSA","R0003","URUCA - GUADALUPE ","11","2018","","","3113","30970","416","11613750"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","I","HATILLO- SAN PEDRO- UCR Y VICEVERSA","R0003","URUCA - GUADALUPE ","12","2018","","","2728","24496","367.5","9186000"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","I","HATILLO- SAN PEDRO- UCR Y VICEVERSA","R0007","GUADALUPE - MORAVIA - LA VALENCIA","10","2018","","","1965","27642","462.5","9812910"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","I","HATILLO- SAN PEDRO- UCR Y VICEVERSA","R0007","GUADALUPE - MORAVIA - LA VALENCIA","11","2018","","","1950","27344","438.5","9707120"
"COOPERATIVA DE AUTOBUSEROS NACIONALES ASOCIADOS, RESPONSABILIDAD LIMITADA (COOPANA, R.L.)","3-004-045200","I","HATILLO- SAN PEDRO- UCR Y VICEVERSA","R0007","GUADALUPE - MORAVIA - LA VALENCIA","12","2018","","","1888","21551","393.5","7650605"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","203","SAN JOSE-ALAJUELA-ATENAS-BARRIO SAN JOSE-RINCON-SANTA EULALIA-ESTANQUILLOS Y RAMALES","R0509","SAN JOSE-ATENAS","10","2018","","","4631","70310","985","64945994.2"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","203","SAN JOSE-ALAJUELA-ATENAS-BARRIO SAN JOSE-RINCON-SANTA EULALIA-ESTANQUILLOS Y RAMALES","R0509","SAN JOSE-ATENAS","11","2018","","","5960","73543","969","64921195"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","203","SAN JOSE-ALAJUELA-ATENAS-BARRIO SAN JOSE-RINCON-SANTA EULALIA-ESTANQUILLOS Y RAMALES","R0509","SAN JOSE-ATENAS","12","2018","","","4114","63910","922.5","60030646"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0504","PALMARES-CANDELARIA Y VICEVERSA","10","2018","","","1534","21946","563","5029021"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0504","PALMARES-CANDELARIA Y VICEVERSA","11","2018","","","1888","23723","566.5","5612820"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0504","PALMARES-CANDELARIA Y VICEVERSA","12","2018","","","2039","22523","555","5248420"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0510","ALAJUELA-ATENAS Y VICEVERSA","10","2018","","","3775","52231","712.5","32005795"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0510","ALAJUELA-ATENAS Y VICEVERSA","11","2018","","","4394","52348","705","32663125"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0510","ALAJUELA-ATENAS Y VICEVERSA","12","2018","","","4079","50222","669.5","32790863"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0512","ATENAS-SABANA LARGA-BARRIO JESÚS-ESTANQUILLOS","10","2018","","","1247","18245","322","6177134"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0512","ATENAS-SABANA LARGA-BARRIO JESÚS-ESTANQUILLOS","11","2018","","","1388","17097","308.5","5853588"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0512","ATENAS-SABANA LARGA-BARRIO JESÚS-ESTANQUILLOS","12","2018","","","1352","14627","272","5024129"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0721","ATENAS-Bº SAN JOSE DE ATENAS Y VICEVERSA","10","2018","","","630","9104","147.5","2289944.8"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0721","ATENAS-Bº SAN JOSE DE ATENAS Y VICEVERSA","11","2018","","","606","9078","151.5","2284122"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0721","ATENAS-Bº SAN JOSE DE ATENAS Y VICEVERSA","12","2018","","","451","7291","145.5","1868415"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0724","ATENAS-SANTA EULALIA Y VICEVERSA","10","2018","","","975","12970","190","5423152"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0724","ATENAS-SANTA EULALIA Y VICEVERSA","11","2018","","","1161","12669","184.5","5341496"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0724","ATENAS-SANTA EULALIA Y VICEVERSA","12","2018","","","829","11160","177","4986801"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0727","ATENAS-BARRIO MERCEDES-SAN ISIDRO","10","2018","","","383","6247","123.5","2499770"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0727","ATENAS-BARRIO MERCEDES-SAN ISIDRO","11","2018","","","448","6155","123.5","2495173"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0727","ATENAS-BARRIO MERCEDES-SAN ISIDRO","12","2018","","","446","6241","123.5","2424343"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0924","ATENAS-BARRIO FÁTIMA-BARRIO MERCEDES-BAJO CACAO-SAN ISIDRO-LOS MANGOS ALTOS DE NARANJO","10","2018","","","1495","19232","262.5","10001567"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0924","ATENAS-BARRIO FÁTIMA-BARRIO MERCEDES-BAJO CACAO-SAN ISIDRO-LOS MANGOS ALTOS DE NARANJO","11","2018","","","1507","17709","244.5","9553820"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R0924","ATENAS-BARRIO FÁTIMA-BARRIO MERCEDES-BAJO CACAO-SAN ISIDRO-LOS MANGOS ALTOS DE NARANJO","12","2018","","","1555","16781","240.5","8950489"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R2227","ATENAS-PALMARES","10","2018","","","1555","18494","216.5","6935101"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R2227","ATENAS-PALMARES","11","2018","","","1873","19700","215.5","7462145"
"COOPERATIVA DE TRANSPORTE DE USUARIOS DE ATENAS, R. L. (COOPETRANSATENAS, R. L.)","3-004-071307","246","ATENAS-ALTOS DE NARANJO-RINCON","R2227","ATENAS-PALMARES","12","2018","","","1187","16576","203","6467542"
"COOPERATIVA DE TRANSPORTE REMUNERADO DE PERSONAS DEL ROBLE, R. L. (COOPEROBLE R. L.) ","3-004-087211","618","PUNTARENAS-CARRIZAL-HOSPITAL MONSEÑOR ZANABRIA-CINCO ESTRELLAS-LA CHINA-HOTEL FIESTA-EL ROBLE-JIREH-ROBLEDAL","R1570","PUNTARENAS - EL ROBLE","10","2018","","","7975","80870","2210","32752350"
"COOPERATIVA DE TRANSPORTE REMUNERADO DE PERSONAS DEL ROBLE, R. L. (COOPEROBLE R. L.) ","3-004-087211","618","PUNTARENAS-CARRIZAL-HOSPITAL MONSEÑOR ZANABRIA-CINCO ESTRELLAS-LA CHINA-HOTEL FIESTA-EL ROBLE-JIREH-ROBLEDAL","R1570","PUNTARENAS - EL ROBLE","11","2018","","","9540","86170","2136","34898850"
"COOPERATIVA DE TRANSPORTE REMUNERADO DE PERSONAS DEL ROBLE, R. L. (COOPEROBLE R. L.) ","3-004-087211","618","PUNTARENAS-CARRIZAL-HOSPITAL MONSEÑOR ZANABRIA-CINCO ESTRELLAS-LA CHINA-HOTEL FIESTA-EL ROBLE-JIREH-ROBLEDAL","R1570","PUNTARENAS - EL ROBLE","12","2018","","","9765","86991","2189","35231355"
"COOPERATIVA DE TRANSPORTE REMUNERADO DE PERSONAS DEL ROBLE, R. L. (COOPEROBLE R. L.) ","3-004-087211","618","PUNTARENAS-CARRIZAL-HOSPITAL MONSEÑOR ZANABRIA-CINCO ESTRELLAS-LA CHINA-HOTEL FIESTA-EL ROBLE-JIREH-ROBLEDAL","R1571","PUNTARENAS - CARRIZAL","10","2018","","","1957","3305","403","1338525"
"COOPERATIVA DE TRANSPORTE REMUNERADO DE PERSONAS DEL ROBLE, R. L. (COOPEROBLE R. L.) ","3-004-087211","618","PUNTARENAS-CARRIZAL-HOSPITAL MONSEÑOR ZANABRIA-CINCO ESTRELLAS-LA CHINA-HOTEL FIESTA-EL ROBLE-JIREH-ROBLEDAL","R1571","PUNTARENAS - CARRIZAL","11","2018","","","1883","4205","390","1703025"
"COOPERATIVA DE TRANSPORTE REMUNERADO DE PERSONAS DEL ROBLE, R. L. (COOPEROBLE R. L.) ","3-004-087211","618","PUNTARENAS-CARRIZAL-HOSPITAL MONSEÑOR ZANABRIA-CINCO ESTRELLAS-LA CHINA-HOTEL FIESTA-EL ROBLE-JIREH-ROBLEDAL","R1571","PUNTARENAS - CARRIZAL","12","2018","","","1948","4900","403","1984500"
"COOPERATIVA DE TRANSPORTE REMUNERADO DE PERSONAS DEL ROBLE, R. L. (COOPEROBLE R. L.) ","3-004-087211","618","PUNTARENAS-CARRIZAL-HOSPITAL MONSEÑOR ZANABRIA-CINCO ESTRELLAS-LA CHINA-HOTEL FIESTA-EL ROBLE-JIREH-ROBLEDAL","R1987","PUNTARENAS - JIRETH","10","2018","","","2177","13755","648","5570775"
"COOPERATIVA DE TRANSPORTE REMUNERADO DE PERSONAS DEL ROBLE, R. L. (COOPEROBLE R. L.) ","3-004-087211","618","PUNTARENAS-CARRIZAL-HOSPITAL MONSEÑOR ZANABRIA-CINCO ESTRELLAS-LA CHINA-HOTEL FIESTA-EL ROBLE-JIREH-ROBLEDAL","R1987","PUNTARENAS - JIRETH","11","2018","","","1993","15089","624","6111045"
"COOPERATIVA DE TRANSPORTE REMUNERADO DE PERSONAS DEL ROBLE, R. L. (COOPEROBLE R. L.) ","3-004-087211","618","PUNTARENAS-CARRIZAL-HOSPITAL MONSEÑOR ZANABRIA-CINCO ESTRELLAS-LA CHINA-HOTEL FIESTA-EL ROBLE-JIREH-ROBLEDAL","R1987","PUNTARENAS - JIRETH","12","2018","","","1605","15492","624","6274260"
"COOPERATIVA DE TRANSPORTE REMUNERADO DE PERSONAS DEL ROBLE, R. L. (COOPEROBLE R. L.) ","3-004-087211","618","PUNTARENAS-CARRIZAL-HOSPITAL MONSEÑOR ZANABRIA-CINCO ESTRELLAS-LA CHINA-HOTEL FIESTA-EL ROBLE-JIREH-ROBLEDAL","R1988","PUNTARENAS - ROBLEDAL","10","2018","","","1206","3705","403","1500525"
"COOPERATIVA DE TRANSPORTE REMUNERADO DE PERSONAS DEL ROBLE, R. L. (COOPEROBLE R. L.) ","3-004-087211","618","PUNTARENAS-CARRIZAL-HOSPITAL MONSEÑOR ZANABRIA-CINCO ESTRELLAS-LA CHINA-HOTEL FIESTA-EL ROBLE-JIREH-ROBLEDAL","R1988","PUNTARENAS - ROBLEDAL","11","2018","","","1304","4092","390","1657260"
"COOPERATIVA DE TRANSPORTE REMUNERADO DE PERSONAS DEL ROBLE, R. L. (COOPEROBLE R. L.) ","3-004-087211","618","PUNTARENAS-CARRIZAL-HOSPITAL MONSEÑOR ZANABRIA-CINCO ESTRELLAS-LA CHINA-HOTEL FIESTA-EL ROBLE-JIREH-ROBLEDAL","R1988","PUNTARENAS - ROBLEDAL","12","2018","","","1329","4140","403","1676700"
"COOPERATIVA DE TRANSPORTE REMUNERADO DE PERSONAS DEL ROBLE, R. L. (COOPEROBLE R. L.) ","3-004-087211","623","PUNTARENAS-PITAHAYA","R1582","PUNTARENAS-PITAHAYA","10","2018","","","96","1356","54","501720"
